clip,frame,ball_real_x,ball_real_y,is_bounce
game1/Clip1,103,6.901647613613483,21.960680704400392,0
game1/Clip1,104,7.061370879673081,21.471081071893057,0
game1/Clip1,105,7.21766155719443,20.99200335099158,2
game1/Clip1,106,7.357395839872082,20.98562303905411,0
game1/Clip1,107,7.604371355488976,22.419626739938344,0
game1/Clip1,108,7.67610206773513,26.183734046206126,0
game1/Clip1,109,7.810824189868088,25.887017553510848,0
game1/Clip1,110,8.425319984545121,27.03156034833788,0
game1/Clip1,111,8.609676109481956,27.941721618352478,0
game1/Clip1,112,8.800768754517348,28.885140908356803,0
game1/Clip1,113,8.998974028041765,29.8636750554397,0
game1/Clip1,114,9.172837184886145,30.534228723644567,0
game1/Clip1,115,9.351102774834692,31.22176165140392,1
game1/Clip1,116,9.285539105078227,30.52735737150082,0
game1/Clip1,117,9.104312882273069,29.19330299428445,0
game1/Clip1,118,8.98546091994745,27.920377900333285,0
game1/Clip1,119,8.66137906171797,24.994239750461155,0
game1/Clip1,120,8.938450663561314,40.327616163321,0
game1/Clip1,121,2.7445293720643327,1.6168226386671196,0
game1/Clip1,122,8.027614441296643,19.598926258373776,0
game1/Clip1,123,7.86006450808069,17.720073723284667,0
game1/Clip1,124,7.690223225338159,15.815526711425859,0
game1/Clip1,125,7.520630543414561,13.91376743137878,0
game1/Clip1,126,7.353375081182065,12.038217001776449,0
game1/Clip1,127,7.166637915878676,10.342546217223921,0
game1/Clip1,128,6.998639902320681,8.436261236446981,0
game1/Clip1,129,6.848536008212862,6.733022056210531,0
game1/Clip1,130,6.696645969844029,5.009515374554547,0
game1/Clip1,131,6.66338692231326,4.632122681390565,2
game1/Clip1,132,6.617789988857627,4.4477117214942465,0
game1/Clip1,133,6.565005935566444,4.175284067686289,0
game1/Clip1,134,6.4983102770426715,3.732454850447296,0
game1/Clip1,135,6.461816654382446,3.303034364470592,0
game1/Clip1,136,6.391924230226099,2.805709795544966,0
game1/Clip1,137,6.318083799747037,2.2481890300733616,0
game1/Clip1,138,6.241194034647163,1.6391383482595958,0
game1/Clip1,139,6.156442556977254,0.916983008594054,0
game1/Clip1,140,6.076411982933544,0.2350538202055962,0
game1/Clip1,141,6.075687049021039,1.2024506922963702,1
game1/Clip1,142,6.066504909218792,2.893026095788761,1
game1/Clip1,143,6.038607066470441,5.022885825349354,0
game1/Clip1,144,6.030473302930016,6.860126659759691,0
game1/Clip1,145,6.007284054820668,8.704418266398868,0
game1/Clip1,146,5.9595838306729005,10.377289443490875,0
game1/Clip1,147,5.89227206898422,11.935603091645095,0
game1/Clip1,148,5.857471752648989,13.643029322354698,0
game1/Clip1,149,5.756467955176593,14.994594020302836,0
game1/Clip1,150,5.689791696590508,16.44681036314721,0
game1/Clip1,151,5.597139007226301,17.413416366659575,0
game1/Clip1,152,5.499880971889261,18.42806798111039,0
game1/Clip1,153,5.391542655602092,19.277993502870206,0
game1/Clip1,154,5.318771278589129,19.937965553332205,0
game1/Clip1,155,5.192068119837873,20.39283360846036,0
game1/Clip1,156,5.0580867668459435,20.627010398119804,0
game1/Clip1,157,4.922648288826208,20.863733996372556,0
game1/Clip1,158,4.829268979232706,20.867963365995106,0
game1/Clip1,159,4.735862132270739,20.87219398285016,0
game1/Clip1,160,4.595700202609945,20.8785422479008,0
game1/Clip1,161,4.498896699448762,20.423726777555494,0
game1/Clip1,162,4.405196364011881,20.201811382453748,0
game1/Clip1,163,4.3117543575172705,19.760598761123696,0
game1/Clip1,164,4.220168889934444,19.32815230857147,2
game1/Clip1,165,4.174897002556009,20.438166751750135,0
game1/Clip1,166,4.079667414217523,21.609455801280784,0
game1/Clip1,167,4.028076133876491,22.84260519644735,0
game1/Clip1,168,3.973584959247737,24.14506868623063,0
game1/Clip1,169,3.91745733318778,25.241498938009094,0
game1/Clip1,170,3.8586850190437643,26.389592091382177,0
game1/Clip1,171,4.601785227856958,27.243139990885975,0
game1/Clip1,172,3.680273650676154,28.538455311552447,0
game1/Clip1,173,3.618497494389414,29.18733780674125,1
game1/Clip1,174,3.7852068635565734,29.177616383109577,0
game1/Clip1,175,4.173932102996458,28.510170248531256,0
game1/Clip1,176,4.548353719810113,27.246096684127373,0
game1/Clip1,177,5.386032829996102,34.07785017634139,0
game1/Clip1,178,5.651002144532684,26.58681028597088,0
game1/Clip1,179,5.55382937900291,26.88950066417701,0
game1/Clip1,180,5.947498650445044,22.005689445058362,0
game1/Clip1,181,6.262720364275234,20.572888341338423,0
game1/Clip1,182,6.534955859662121,18.802870412399088,0
game1/Clip1,183,6.816118591055621,16.9748094727013,0
game1/Clip1,184,7.101220230563601,15.12113858095385,0
game1/Clip1,185,7.283933373376308,13.433095117748932,0
game1/Clip1,186,7.497779073851792,11.592660431341447,0
game1/Clip1,187,7.677529848981326,9.796750476320428,0
game1/Clip1,188,7.812713696557058,7.942206166845629,0
game1/Clip1,189,7.9335919661041805,6.2839155430179945,0
game1/Clip1,190,8.033508736708692,4.512350692662113,0
game1/Clip1,191,8.137521649039483,3.6155843377388734,2
game1/Clip1,192,8.476152816263065,3.7836785480685102,0
game1/Clip1,193,8.703327651897876,3.6053131905718883,0
game1/Clip1,194,8.955516036208525,3.4288410160406384,0
game1/Clip1,195,9.173015123388613,3.087757403208135,0
game1/Clip1,196,9.384973620189696,2.7553625835480315,0
game1/Clip1,197,9.521420358119096,2.3535487567538462,0
game1/Clip1,198,9.822224226578255,1.8852939349235571,0
game1/Clip1,199,9.974678046109036,1.290565843249997,0
game1/Clip1,200,10.145240734534553,0.7229933353597845,0
game1/Clip1,201,10.29876186366342,0.05006643300236157,0
game1/Clip1,202,10.434156594940687,-0.7087975353250969,0
game1/Clip1,203,10.55458413199018,-1.3623679637257928,0
game1/Clip1,204,10.66985540803429,-2.194595921723463,0
game1/Clip1,205,10.760916231871027,-3.0152762831111377,0
game1/Clip1,206,5.430371634708111,56.25201305122871,0
game1/Clip2,0,,,0
game1/Clip2,1,,,0
game1/Clip2,2,5.321148941503489,2.988110645005356,0
game1/Clip2,3,5.339200025229193,3.4078818322505993,0
game1/Clip2,4,5.3654528147327465,4.018380613701269,0
game1/Clip2,5,5.3969509501032045,4.750857947549147,0
game1/Clip2,6,5.434449047941442,5.622862160048658,0
game1/Clip2,7,5.447218626497385,6.657750589339726,0
game1/Clip2,8,5.48420890239607,7.539488688634026,0
game1/Clip2,9,5.518393519469746,8.354348230806824,0
game1/Clip2,10,5.520037028112962,9.214005189290834,0
game1/Clip2,11,5.557106283557373,10.120325384610377,0
game1/Clip2,12,5.590552108671684,10.938054966357276,0
game1/Clip2,13,5.582753363178878,11.65160556302428,0
game1/Clip2,14,5.568765234035252,12.244332416796995,0
game1/Clip2,15,5.598565098341179,13.012384831187486,0
game1/Clip2,16,5.578197836887618,13.490555300165232,0
game1/Clip2,17,5.5904627030756915,13.815466302095091,0
game1/Clip2,18,5.563384170855477,14.147502265066446,0
game1/Clip2,19,5.575736576392605,14.484103367054063,0
game1/Clip2,20,5.535818562409113,14.485510738751286,0
game1/Clip2,21,5.495895511443968,14.486918288035131,0
game1/Clip2,22,5.490046029856351,14.317835854691262,0
game1/Clip2,23,5.4785017242427205,13.984141448583712,0
game1/Clip2,24,5.433576765391649,13.820831898164828,0
game1/Clip2,25,5.417292830094971,13.335386967512157,0
game1/Clip2,26,5.363197394032519,12.863643168692983,0
game1/Clip2,27,5.3433063532240235,12.251483162325634,0
game1/Clip2,28,5.324073126675783,11.65956782719621,0
game1/Clip2,29,5.4512626310480785,9.215856951440113,1
game1/Clip2,30,5.057197596981405,12.873644635624842,0
game1/Clip2,31,4.8869666221593375,14.004526402295015,0
game1/Clip2,32,4.743961560446445,15.031118826018439,0
game1/Clip2,33,4.549441485910327,15.933262204922274,0
game1/Clip2,34,4.428274576600448,16.49520896150677,0
game1/Clip2,35,4.303002258281285,16.880521399476983,0
game1/Clip2,36,4.490159704858945,3.5086815855323588,0
game1/Clip2,37,4.045672356876057,17.47530045831671,0
game1/Clip2,38,3.91603995544821,17.480471167857832,2
game1/Clip2,39,3.860484904073602,19.128498584192748,0
game1/Clip2,40,3.751182660143553,21.15028388361399,0
game1/Clip2,41,1.1220567920390445,33.20412332917815,0
game1/Clip2,42,1.3023598759405985,33.19251379196919,0
game1/Clip2,43,3.365707236179361,27.617165668135723,0
game1/Clip2,44,3.2848158216497194,29.20679598665659,0
game1/Clip2,45,3.2620395485987426,30.548741372473557,1
game1/Clip2,46,3.3605044751085855,31.593655928677364,0
game1/Clip2,47,2.137041791019253,24.779746534190387,0
game1/Clip2,48,3.111212150275743,29.545886053917844,0
game1/Clip2,49,3.235030187144339,28.88484549961731,0
game1/Clip2,50,3.3117448244193946,27.620177713748642,0
game1/Clip2,51,4.295525860859895,34.54393582563861,0
game1/Clip2,52,4.542488741763701,34.9265831527266,0
game1/Clip2,53,4.668858986531225,35.32265453226067,0
game1/Clip2,54,4.854563685680069,35.31000937521363,0
game1/Clip2,55,5.040159566605067,35.29737162790656,0
game1/Clip2,56,5.218471413100901,34.8809852131423,0
game1/Clip2,57,5.333309777791129,34.474586432500566,0
game1/Clip2,58,5.5675492290388675,34.0658332021651,0
game1/Clip2,59,5.787663791959471,33.281108269157386,0
game1/Clip2,60,5.9314729205447865,32.15467206061718,0
game1/Clip2,61,6.0696703699608605,31.072191327429078,0
game1/Clip2,62,6.271906307300287,30.366871279194044,0
game1/Clip2,63,6.39929605255752,29.352443171102916,0
game1/Clip2,64,6.507775097767045,28.061104789914737,0
game1/Clip2,65,6.6492387391301095,26.532515697800687,0
game1/Clip2,66,6.73160094419052,25.09482222141931,0
game1/Clip2,67,6.858858232952123,23.73510723460497,0
game1/Clip2,68,6.9492794848379695,21.95843383245297,0
game1/Clip2,69,7.001758017358031,20.539684686792274,0
game1/Clip2,70,7.081236370009464,18.99167611887096,0
game1/Clip2,71,7.155307511664166,17.54898439097284,0
game1/Clip2,72,7.168999436049091,16.01833836682158,0
game1/Clip2,73,7.208050042267039,14.426553615861154,0
game1/Clip2,74,7.2310123278727705,12.802594470374673,0
game1/Clip2,75,7.25208687774125,11.312141447380473,0
game1/Clip2,76,7.2364925430132665,9.940366556978418,0
game1/Clip2,77,7.244185839157453,8.550553466254309,0
game1/Clip2,78,7.240209793311327,7.160837379613838,0
game1/Clip2,79,7.23656450273204,5.886727584463151,0
game1/Clip2,80,7.327015221231193,5.582650343206445,2
game1/Clip2,81,7.432282513171344,5.98456366304746,0
game1/Clip2,82,7.540484025255049,6.397679913421831,0
game1/Clip2,83,7.639433863362364,6.714789574039684,0
game1/Clip2,84,7.772417408940659,7.037901216406377,0
game1/Clip2,85,7.875988980194743,7.3687129467709145,0
game1/Clip2,86,8.047024532314898,7.705117286283241,0
game1/Clip2,87,8.11222103553364,7.70351090446533,0
game1/Clip2,88,,,0
game1/Clip2,89,8.32289079094859,7.813457173920304,0
game1/Clip2,90,8.372872222422282,7.697088699181867,0
game1/Clip2,91,8.439393865820504,7.467743977424431,0
game1/Clip2,92,8.488386426929155,7.353954908259874,1
game1/Clip2,93,8.429195180389613,9.135675619239235,1
game1/Clip2,94,8.348084327513492,10.717689426195655,0
game1/Clip2,95,8.261797320540408,12.158919116235213,0
game1/Clip2,96,2.5017776874923108,33.11528446559839,0
game1/Clip2,97,8.040855779821287,14.397191753700323,0
game1/Clip2,98,8.030137998168149,15.087371505519638,0
game1/Clip2,99,7.912985344100504,15.990233236132207,0
game1/Clip2,100,7.84001256353897,16.55261341838019,0
game1/Clip2,101,7.74790452651992,16.938218310156223,0
game1/Clip2,102,7.63742015977509,17.136361718727343,0
game1/Clip2,103,7.525831435159499,17.336485690153122,0
game1/Clip2,104,7.440361488649177,17.33989487075174,2
game1/Clip2,105,7.52597858110936,18.972782787175255,0
game1/Clip2,106,7.600954749081538,20.51276383749273,0
game1/Clip2,107,7.615371905987411,21.9270131820147,0
game1/Clip2,108,7.679848754608585,23.432796239652284,0
game1/Clip2,109,7.728522046408578,24.766457187654712,0
game1/Clip2,110,7.759166429540269,25.889779535068218,0
game1/Clip2,111,7.7912715071878775,27.066646141650665,0
game1/Clip2,112,7.781140191641335,27.677876306310665,0
game1/Clip2,113,7.792735078392362,28.62140065444332,0
game1/Clip2,114,7.760123583219492,28.94582467562784,0
game1/Clip2,115,7.727102196999391,29.274326354125716,0
game1/Clip2,116,7.693663143032321,29.60698305370653,0
game1/Clip2,117,7.693663143032321,29.60698305370653,0
game1/Clip2,118,7.638097143951718,29.610281222417726,0
game1/Clip2,119,7.561431669514372,29.28407299848961,0
game1/Clip2,120,7.561431669514372,29.28407299848961,0
game1/Clip2,121,7.465457135078559,28.640318001915883,0
game1/Clip2,122,7.3912142439863215,28.325830189757564,2
game1/Clip2,123,7.450936280939281,29.290573607092966,0
game1/Clip2,124,4.848076254784325,8.371485959710176,0
game1/Clip2,125,7.505350651057719,32.055172790772616,0
game1/Clip2,126,4.717874858406928,8.616104715169296,0
game1/Clip2,127,7.603561537517697,34.720100622445436,0
game1/Clip2,128,7.627129329599826,35.1212175559905,0
game1/Clip2,129,7.613051304950216,35.94456773693981,0
game1/Clip3,0,,,0
game1/Clip3,1,,,0
game1/Clip3,2,3.5010595396462585,3.1861320281009644,0
game1/Clip3,3,3.5146069569510607,3.787029777500588,0
game1/Clip3,4,3.497042956151355,4.5083376645217035,0
game1/Clip3,5,3.4761414495699423,5.366708244193253,0
game1/Clip3,6,3.453920503943706,6.2792647579426415,0
game1/Clip3,7,3.4329569585160895,7.140183111870117,0
game1/Clip3,8,3.3774168488701357,8.05311499817613,0
game1/Clip3,9,3.3559800956590253,8.896936110101748,0
game1/Clip3,10,3.3016450788872747,9.657886199161542,0
game1/Clip3,11,3.2805704143865384,10.454400792878651,0
game1/Clip3,12,3.2256136410398555,11.14904433362714,0
game1/Clip3,13,3.205735597809367,11.87154380937043,0
game1/Clip3,14,3.1512184973316244,12.472791047786883,0
game1/Clip3,15,3.1379752355603445,12.936373562792832,0
game1/Clip3,16,3.124386625334187,13.412045056181132,0
game1/Clip3,17,3.075780330281706,13.737446636214914,0
game1/Clip3,18,3.0709167681296283,13.90163633087927,0
game1/Clip3,19,3.066010179136734,14.067278574855152,0
game1/Clip3,20,3.0313896382759755,13.902988183159483,0
game1/Clip3,21,3.036426823041204,13.738782389136592,0
game1/Clip3,22,3.002233788907139,13.577330395675926,0
game1/Clip3,23,3.007354230547981,13.415957767341332,0
game1/Clip3,24,3.022451890195615,12.940149391828202,0
game1/Clip3,25,3.0371657806730195,12.47643564486814,0
game1/Clip3,26,3.0139617889032135,12.025534346387188,0
game1/Clip3,27,3.0378563733296686,11.296709833533479,0
game1/Clip3,28,3.3990455313393104,11.573302936710343,1
game1/Clip3,29,4.446591002156984,13.208394908826012,0
game1/Clip3,30,5.048647129507798,14.165375944602197,0
game1/Clip3,31,5.675586549554458,14.997511708172988,0
game1/Clip3,32,6.279283547320308,15.68658155930248,0
game1/Clip3,33,6.7134762723089025,16.03554640518683,0
game1/Clip3,34,7.11345472800701,16.392190973394165,0
game1/Clip3,35,7.462874336122902,16.567195109930804,0
game1/Clip3,36,7.756243042484184,16.55585228739045,0
game1/Clip3,37,8.019770767962806,17.121229344749793,2
game1/Clip3,38,8.567125156138285,20.01780750979665,0
game1/Clip3,39,8.896017792439965,21.86660305654893,0
game1/Clip3,40,9.33203607307355,24.141501265640283,0
game1/Clip3,41,9.729045368053065,26.365003473277735,0
game1/Clip3,42,10.092278414669229,28.171067782808077,0
game1/Clip3,43,10.387914151660013,29.78049575987899,0
game1/Clip3,44,10.717530558008932,31.13693428568101,0
game1/Clip3,45,11.006035845732573,32.567703695562486,0
game1/Clip3,46,11.310011862267302,34.07519629379912,0
game1/Clip3,47,11.528787679527536,34.85554262797379,0
game1/Clip3,48,11.692148079442095,35.66149166790348,0
game1/Clip3,49,8.712003458486835,24.99160114301114,0
game1/Clip3,50,9.011192998273298,24.42744922473509,0
game1/Clip3,51,12.046752965432285,36.47674751448561,0
game1/Clip3,52,12.053604761369733,36.05336693937911,0
game1/Clip3,53,7.914114322575641,25.881494947811593,0
game1/Clip3,54,12.177115408970252,36.044713469286165,0
game1/Clip3,55,12.305594673282599,35.61892046649586,0
game1/Clip3,56,12.489394506766923,35.60616535495312,0
game1/Clip3,57,12.620178119302903,34.38170825010646,0
game1/Clip3,58,12.625530383877392,33.598571964493054,0
game1/Clip3,59,,,0
game1/Clip3,60,,,0
game1/Clip3,61,,,0
game1/Clip3,62,,,0
