clip,frame,ball_x,ball_y,visibility
Dataset_Clutch/Clip1,63,1152.0,417.0,1
Dataset_Clutch/Clip1,64,1158.0,402.0,1
Dataset_Clutch/Clip1,65,1164.0,387.0,1
Dataset_Clutch/Clip1,66,1170.0,372.0,1
Dataset_Clutch/Clip1,67,1176.0,357.0,1
Dataset_Clutch/Clip1,68,1179.0,351.0,1
Dataset_Clutch/Clip1,69,1182.0,336.0,1
Dataset_Clutch/Clip1,70,1191.0,324.0,1
Dataset_Clutch/Clip1,71,1245.0,240.0,1
Dataset_Clutch/Clip1,72,1245.0,237.0,1
Dataset_Clutch/Clip1,73,,,0
Dataset_Clutch/Clip1,74,,,0
Dataset_Clutch/Clip1,75,,,0
Dataset_Clutch/Clip1,76,,,0
Dataset_Clutch/Clip1,77,,,0
Dataset_Clutch/Clip1,78,,,0
Dataset_Clutch/Clip1,79,,,0
Dataset_Clutch/Clip1,80,,,0
Dataset_Clutch/Clip1,81,,,0
Dataset_Clutch/Clip1,82,,,0
Dataset_Clutch/Clip1,83,,,0
Dataset_Clutch/Clip1,84,,,0
Dataset_Clutch/Clip1,85,,,0
Dataset_Clutch/Clip1,86,,,0
Dataset_Clutch/Clip1,87,1173.0,207.0,1
Dataset_Clutch/Clip1,88,,,0
Dataset_Clutch/Clip1,89,,,0
Dataset_Clutch/Clip1,90,,,0
Dataset_Clutch/Clip1,91,,,0
Dataset_Clutch/Clip1,92,,,0
Dataset_Clutch/Clip1,93,,,0
Dataset_Clutch/Clip1,94,,,0
Dataset_Clutch/Clip1,95,,,0
Dataset_Clutch/Clip1,96,,,0
Dataset_Clutch/Clip1,97,,,0
Dataset_Clutch/Clip1,98,,,0
Dataset_Clutch/Clip1,99,,,0
Dataset_Clutch/Clip1,100,1167.0,288.0,1
Dataset_Clutch/Clip1,101,1164.0,294.0,1
Dataset_Clutch/Clip1,102,1161.0,300.0,1
Dataset_Clutch/Clip1,103,1158.0,303.0,1
Dataset_Clutch/Clip1,104,1155.0,312.0,1
Dataset_Clutch/Clip1,105,1152.0,318.0,1
Dataset_Clutch/Clip1,106,1146.0,327.0,1
Dataset_Clutch/Clip1,107,1143.0,333.0,1
Dataset_Clutch/Clip1,108,1140.0,342.0,1
Dataset_Clutch/Clip1,109,1137.0,351.0,1
Dataset_Clutch/Clip1,110,1134.0,360.0,1
Dataset_Clutch/Clip1,111,1131.0,369.0,1
Dataset_Clutch/Clip1,112,1125.0,381.0,1
Dataset_Clutch/Clip1,113,1122.0,390.0,1
Dataset_Clutch/Clip1,114,1119.0,399.0,1
Dataset_Clutch/Clip1,115,1116.0,411.0,1
Dataset_Clutch/Clip1,116,1113.0,423.0,1
Dataset_Clutch/Clip1,117,1107.0,435.0,1
Dataset_Clutch/Clip1,118,1104.0,447.0,1
Dataset_Clutch/Clip1,119,1101.0,462.0,1
Dataset_Clutch/Clip1,120,1098.0,477.0,1
Dataset_Clutch/Clip1,121,1095.0,489.0,1
Dataset_Clutch/Clip1,122,1092.0,504.0,1
Dataset_Clutch/Clip1,123,1086.0,519.0,1
Dataset_Clutch/Clip1,124,1083.0,534.0,1
Dataset_Clutch/Clip1,125,1080.0,552.0,1
Dataset_Clutch/Clip1,126,1074.0,567.0,1
Dataset_Clutch/Clip1,127,1071.0,582.0,1
Dataset_Clutch/Clip1,128,1068.0,600.0,1
Dataset_Clutch/Clip1,129,1065.0,618.0,1
Dataset_Clutch/Clip1,130,1062.0,636.0,1
Dataset_Clutch/Clip1,131,1059.0,654.0,1
Dataset_Clutch/Clip1,132,1056.0,660.0,1
Dataset_Clutch/Clip1,133,1053.0,654.0,1
Dataset_Clutch/Clip1,134,1050.0,648.0,1
Dataset_Clutch/Clip1,135,1047.0,642.0,1
Dataset_Clutch/Clip1,136,1044.0,642.0,1
Dataset_Clutch/Clip1,137,1041.0,642.0,1
Dataset_Clutch/Clip1,138,1038.0,639.0,1
Dataset_Clutch/Clip1,139,1038.0,636.0,1
Dataset_Clutch/Clip1,140,1035.0,636.0,1
Dataset_Clutch/Clip1,141,1032.0,636.0,1
Dataset_Clutch/Clip1,142,1029.0,633.0,1
Dataset_Clutch/Clip1,143,1026.0,633.0,1
Dataset_Clutch/Clip1,144,1023.0,633.0,1
Dataset_Clutch/Clip1,145,1020.0,636.0,1
Dataset_Clutch/Clip1,146,1017.0,636.0,1
Dataset_Clutch/Clip1,147,1014.0,639.0,1
Dataset_Clutch/Clip1,148,1011.0,642.0,1
Dataset_Clutch/Clip1,149,1008.0,645.0,1
Dataset_Clutch/Clip1,150,1005.0,648.0,1
Dataset_Clutch/Clip1,151,1002.0,651.0,1
Dataset_Clutch/Clip1,152,999.0,654.0,1
Dataset_Clutch/Clip1,153,996.0,660.0,1
Dataset_Clutch/Clip1,154,996.0,663.0,1
Dataset_Clutch/Clip1,155,990.0,672.0,1
Dataset_Clutch/Clip1,156,969.0,630.0,1
Dataset_Clutch/Clip1,157,954.0,609.0,1
Dataset_Clutch/Clip1,158,942.0,585.0,1
Dataset_Clutch/Clip1,159,930.0,567.0,1
Dataset_Clutch/Clip1,160,912.0,543.0,1
Dataset_Clutch/Clip1,161,900.0,522.0,1
Dataset_Clutch/Clip1,162,885.0,507.0,1
Dataset_Clutch/Clip1,163,876.0,492.0,1
Dataset_Clutch/Clip1,164,867.0,480.0,1
Dataset_Clutch/Clip1,165,861.0,474.0,1
Dataset_Clutch/Clip1,166,846.0,459.0,1
Dataset_Clutch/Clip1,167,837.0,453.0,1
Dataset_Clutch/Clip1,168,828.0,444.0,1
Dataset_Clutch/Clip1,169,822.0,438.0,1
Dataset_Clutch/Clip1,170,810.0,429.0,1
Dataset_Clutch/Clip1,171,801.0,426.0,1
Dataset_Clutch/Clip1,172,795.0,420.0,1
Dataset_Clutch/Clip1,173,786.0,417.0,1
Dataset_Clutch/Clip1,174,780.0,411.0,1
Dataset_Clutch/Clip1,175,774.0,408.0,1
Dataset_Clutch/Clip1,176,765.0,405.0,1
Dataset_Clutch/Clip1,177,759.0,405.0,1
Dataset_Clutch/Clip1,178,753.0,405.0,1
Dataset_Clutch/Clip1,179,747.0,402.0,1
Dataset_Clutch/Clip1,180,741.0,402.0,1
Dataset_Clutch/Clip1,181,735.0,402.0,1
Dataset_Clutch/Clip1,182,732.0,402.0,1
Dataset_Clutch/Clip1,183,726.0,396.0,1
Dataset_Clutch/Clip1,184,723.0,390.0,1
Dataset_Clutch/Clip1,185,720.0,372.0,1
Dataset_Clutch/Clip1,186,717.0,363.0,1
Dataset_Clutch/Clip1,187,711.0,354.0,1
Dataset_Clutch/Clip1,188,708.0,342.0,1
Dataset_Clutch/Clip1,189,705.0,333.0,1
Dataset_Clutch/Clip1,190,699.0,324.0,1
Dataset_Clutch/Clip1,191,699.0,315.0,1
Dataset_Clutch/Clip1,192,696.0,309.0,1
Dataset_Clutch/Clip1,193,693.0,300.0,1
Dataset_Clutch/Clip1,194,690.0,294.0,1
Dataset_Clutch/Clip1,195,687.0,288.0,1
Dataset_Clutch/Clip1,196,681.0,282.0,1
Dataset_Clutch/Clip1,197,681.0,276.0,1
Dataset_Clutch/Clip1,198,678.0,273.0,1
Dataset_Clutch/Clip1,199,675.0,267.0,1
Dataset_Clutch/Clip1,200,669.0,258.0,1
Dataset_Clutch/Clip1,201,669.0,258.0,1
Dataset_Clutch/Clip1,202,666.0,255.0,1
Dataset_Clutch/Clip1,203,663.0,252.0,1
Dataset_Clutch/Clip1,204,663.0,252.0,1
Dataset_Clutch/Clip1,205,660.0,255.0,1
Dataset_Clutch/Clip1,206,657.0,255.0,1
Dataset_Clutch/Clip1,207,657.0,258.0,1
Dataset_Clutch/Clip1,208,654.0,261.0,1
Dataset_Clutch/Clip1,209,651.0,264.0,1
Dataset_Clutch/Clip1,210,651.0,270.0,1
Dataset_Clutch/Clip1,211,648.0,276.0,1
Dataset_Clutch/Clip1,212,645.0,276.0,1
Dataset_Clutch/Clip1,213,645.0,282.0,1
Dataset_Clutch/Clip1,214,642.0,288.0,1
Dataset_Clutch/Clip1,215,639.0,294.0,1
Dataset_Clutch/Clip1,216,636.0,300.0,1
Dataset_Clutch/Clip1,217,,,0
Dataset_Clutch/Clip1,218,636.0,309.0,1
Dataset_Clutch/Clip1,219,,,0
Dataset_Clutch/Clip1,220,,,0
Dataset_Clutch/Clip1,221,627.0,339.0,1
Dataset_Clutch/Clip1,222,624.0,348.0,1
Dataset_Clutch/Clip1,223,,,0
Dataset_Clutch/Clip1,224,621.0,366.0,1
Dataset_Clutch/Clip1,225,618.0,378.0,1
Dataset_Clutch/Clip1,226,615.0,390.0,1
Dataset_Clutch/Clip1,227,612.0,402.0,1
Dataset_Clutch/Clip1,228,609.0,417.0,1
Dataset_Clutch/Clip1,229,606.0,429.0,1
Dataset_Clutch/Clip1,230,606.0,444.0,1
Dataset_Clutch/Clip1,231,603.0,450.0,1
Dataset_Clutch/Clip1,232,597.0,474.0,1
Dataset_Clutch/Clip1,233,834.0,567.0,1
Dataset_Clutch/Clip1,234,597.0,501.0,1
Dataset_Clutch/Clip1,235,831.0,561.0,1
Dataset_Clutch/Clip1,236,588.0,540.0,1
Dataset_Clutch/Clip1,237,588.0,555.0,1
Dataset_Clutch/Clip1,238,582.0,579.0,1
Dataset_Clutch/Clip1,239,825.0,546.0,1
Dataset_Clutch/Clip1,240,576.0,615.0,1
Dataset_Clutch/Clip1,241,573.0,633.0,1
Dataset_Clutch/Clip1,242,570.0,651.0,1
Dataset_Clutch/Clip1,243,819.0,540.0,1
Dataset_Clutch/Clip1,244,567.0,711.0,1
Dataset_Clutch/Clip1,245,564.0,732.0,1
Dataset_Clutch/Clip1,246,564.0,732.0,1
Dataset_Clutch/Clip1,247,558.0,729.0,1
Dataset_Clutch/Clip1,248,558.0,729.0,1
Dataset_Clutch/Clip1,249,,,0
Dataset_Clutch/Clip2,0,,,0
Dataset_Clutch/Clip2,1,,,0
Dataset_Clutch/Clip2,2,1821.0,429.0,1
Dataset_Clutch/Clip2,3,,,0
Dataset_Clutch/Clip2,4,,,0
Dataset_Clutch/Clip2,5,1821.0,429.0,1
Dataset_Clutch/Clip2,6,1821.0,429.0,1
Dataset_Clutch/Clip2,7,,,0
Dataset_Clutch/Clip2,8,,,0
Dataset_Clutch/Clip2,9,,,0
Dataset_Clutch/Clip2,10,,,0
Dataset_Clutch/Clip2,11,1821.0,429.0,1
Dataset_Clutch/Clip2,12,1299.0,450.0,1
Dataset_Clutch/Clip2,13,846.0,243.0,1
Dataset_Clutch/Clip2,14,,,0
Dataset_Clutch/Clip2,15,843.0,240.0,1
Dataset_Clutch/Clip2,16,846.0,240.0,1
Dataset_Clutch/Clip2,17,,,0
Dataset_Clutch/Clip2,18,,,0
Dataset_Clutch/Clip2,19,,,0
Dataset_Clutch/Clip2,20,828.0,207.0,1
Dataset_Clutch/Clip2,21,,,0
Dataset_Clutch/Clip2,22,825.0,198.0,1
Dataset_Clutch/Clip2,23,,,0
Dataset_Clutch/Clip2,24,801.0,303.0,1
Dataset_Clutch/Clip2,25,849.0,237.0,1
Dataset_Clutch/Clip2,26,852.0,255.0,1
Dataset_Clutch/Clip2,27,864.0,288.0,1
Dataset_Clutch/Clip2,28,867.0,315.0,1
Dataset_Clutch/Clip2,29,873.0,333.0,1
Dataset_Clutch/Clip2,30,879.0,357.0,1
Dataset_Clutch/Clip2,31,888.0,390.0,1
Dataset_Clutch/Clip2,32,891.0,411.0,1
Dataset_Clutch/Clip2,33,,,0
Dataset_Clutch/Clip2,34,906.0,465.0,1
Dataset_Clutch/Clip2,35,,,0
Dataset_Clutch/Clip2,36,921.0,516.0,1
Dataset_Clutch/Clip2,37,933.0,564.0,1
Dataset_Clutch/Clip2,38,939.0,591.0,1
Dataset_Clutch/Clip2,39,948.0,615.0,1
Dataset_Clutch/Clip2,40,951.0,618.0,1
Dataset_Clutch/Clip2,41,960.0,621.0,1
Dataset_Clutch/Clip2,42,963.0,627.0,1
Dataset_Clutch/Clip2,43,972.0,630.0,1
Dataset_Clutch/Clip2,44,978.0,636.0,1
Dataset_Clutch/Clip2,45,984.0,642.0,1
Dataset_Clutch/Clip2,46,990.0,648.0,1
Dataset_Clutch/Clip2,47,999.0,657.0,1
Dataset_Clutch/Clip2,48,1005.0,666.0,1
Dataset_Clutch/Clip2,49,1014.0,678.0,1
Dataset_Clutch/Clip2,50,1023.0,687.0,1
Dataset_Clutch/Clip2,51,1029.0,699.0,1
Dataset_Clutch/Clip2,52,1038.0,711.0,1
Dataset_Clutch/Clip2,53,1044.0,723.0,1
Dataset_Clutch/Clip2,54,1053.0,738.0,1
Dataset_Clutch/Clip2,55,1062.0,756.0,1
Dataset_Clutch/Clip2,56,1071.0,771.0,1
Dataset_Clutch/Clip2,57,1074.0,783.0,1
Dataset_Clutch/Clip2,58,684.0,339.0,1
Dataset_Clutch/Clip2,59,1068.0,729.0,1
Dataset_Clutch/Clip2,60,1062.0,705.0,1
Dataset_Clutch/Clip2,61,1059.0,684.0,1
Dataset_Clutch/Clip2,62,1053.0,660.0,1
Dataset_Clutch/Clip2,63,1053.0,645.0,1
Dataset_Clutch/Clip2,64,1050.0,627.0,1
Dataset_Clutch/Clip2,65,1047.0,609.0,1
Dataset_Clutch/Clip2,66,1044.0,597.0,1
Dataset_Clutch/Clip2,67,1041.0,579.0,1
Dataset_Clutch/Clip2,68,1038.0,567.0,1
Dataset_Clutch/Clip2,69,1035.0,558.0,1
Dataset_Clutch/Clip2,70,1032.0,546.0,1
Dataset_Clutch/Clip2,71,1029.0,534.0,1
Dataset_Clutch/Clip2,72,1029.0,522.0,1
Dataset_Clutch/Clip2,73,1026.0,516.0,1
Dataset_Clutch/Clip2,74,1023.0,504.0,1
Dataset_Clutch/Clip2,75,1020.0,498.0,1
Dataset_Clutch/Clip2,76,1020.0,489.0,1
Dataset_Clutch/Clip2,77,1017.0,483.0,1
Dataset_Clutch/Clip2,78,1014.0,477.0,1
Dataset_Clutch/Clip2,79,1014.0,471.0,1
Dataset_Clutch/Clip2,80,1011.0,468.0,1
Dataset_Clutch/Clip2,81,1011.0,462.0,1
Dataset_Clutch/Clip2,82,1008.0,459.0,1
Dataset_Clutch/Clip2,83,1008.0,456.0,1
Dataset_Clutch/Clip2,84,1005.0,453.0,1
Dataset_Clutch/Clip2,85,1002.0,450.0,1
Dataset_Clutch/Clip2,86,1002.0,456.0,1
Dataset_Clutch/Clip2,87,1002.0,459.0,1
Dataset_Clutch/Clip2,88,999.0,456.0,1
Dataset_Clutch/Clip2,89,1002.0,459.0,1
Dataset_Clutch/Clip2,90,1002.0,465.0,1
Dataset_Clutch/Clip2,91,1002.0,471.0,1
Dataset_Clutch/Clip3,0,,,0
Dataset_Clutch/Clip3,1,,,0
Dataset_Clutch/Clip3,2,,,0
Dataset_Clutch/Clip3,3,,,0
Dataset_Clutch/Clip3,4,,,0
Dataset_Clutch/Clip3,5,1143.0,249.0,1
Dataset_Clutch/Clip3,6,1143.0,252.0,1
Dataset_Clutch/Clip3,7,1143.0,249.0,1
Dataset_Clutch/Clip3,8,1143.0,246.0,1
Dataset_Clutch/Clip3,9,,,0
Dataset_Clutch/Clip3,10,,,0
Dataset_Clutch/Clip3,11,,,0
Dataset_Clutch/Clip3,12,,,0
Dataset_Clutch/Clip3,13,1428.0,447.0,1
Dataset_Clutch/Clip3,14,1434.0,456.0,1
Dataset_Clutch/Clip3,15,,,0
Dataset_Clutch/Clip3,16,,,0
Dataset_Clutch/Clip3,17,,,0
Dataset_Clutch/Clip3,18,,,0
Dataset_Clutch/Clip3,19,,,0
Dataset_Clutch/Clip3,20,1038.0,270.0,1
Dataset_Clutch/Clip3,21,1026.0,279.0,1
Dataset_Clutch/Clip3,22,1014.0,297.0,1
Dataset_Clutch/Clip3,23,1002.0,315.0,1
Dataset_Clutch/Clip3,24,990.0,333.0,1
Dataset_Clutch/Clip3,25,981.0,348.0,1
Dataset_Clutch/Clip3,26,966.0,369.0,1
Dataset_Clutch/Clip3,27,957.0,387.0,1
Dataset_Clutch/Clip3,28,948.0,402.0,1
Dataset_Clutch/Clip3,29,933.0,429.0,1
Dataset_Clutch/Clip3,30,921.0,453.0,1
Dataset_Clutch/Clip3,31,909.0,477.0,1
Dataset_Clutch/Clip3,32,900.0,495.0,1
Dataset_Clutch/Clip3,33,888.0,519.0,1
Dataset_Clutch/Clip3,34,879.0,543.0,1
Dataset_Clutch/Clip3,35,870.0,561.0,1
Dataset_Clutch/Clip3,36,855.0,594.0,1
Dataset_Clutch/Clip3,37,849.0,612.0,1
Dataset_Clutch/Clip3,38,840.0,633.0,1
Dataset_Clutch/Clip3,39,831.0,633.0,1
Dataset_Clutch/Clip3,40,822.0,630.0,1
Dataset_Clutch/Clip3,41,810.0,630.0,1
Dataset_Clutch/Clip3,42,804.0,630.0,1
Dataset_Clutch/Clip3,43,795.0,627.0,1
Dataset_Clutch/Clip3,44,786.0,627.0,1
Dataset_Clutch/Clip3,45,777.0,630.0,1
Dataset_Clutch/Clip3,46,765.0,633.0,1
Dataset_Clutch/Clip3,47,,,0
Dataset_Clutch/Clip3,48,1251.0,339.0,1
Dataset_Clutch/Clip3,49,,,0
Dataset_Clutch/Clip3,50,,,0
Dataset_Clutch/Clip3,51,,,0
Dataset_Clutch/Clip3,52,708.0,651.0,1
Dataset_Clutch/Clip3,53,705.0,651.0,1
Dataset_Clutch/Clip3,54,,,0
Dataset_Clutch/Clip3,55,756.0,594.0,1
Dataset_Clutch/Clip3,56,780.0,570.0,1
Dataset_Clutch/Clip3,57,801.0,546.0,1
Dataset_Clutch/Clip3,58,819.0,528.0,1
Dataset_Clutch/Clip3,59,837.0,510.0,1
Dataset_Clutch/Clip3,60,855.0,495.0,1
Dataset_Clutch/Clip3,61,870.0,474.0,1
Dataset_Clutch/Clip3,62,885.0,465.0,1
Dataset_Clutch/Clip3,63,900.0,450.0,1
Dataset_Clutch/Clip3,64,909.0,441.0,1
Dataset_Clutch/Clip3,65,924.0,429.0,1
Dataset_Clutch/Clip3,66,933.0,420.0,1
Dataset_Clutch/Clip3,67,948.0,405.0,1
Dataset_Clutch/Clip3,68,960.0,396.0,1
Dataset_Clutch/Clip3,69,969.0,390.0,1
Dataset_Clutch/Clip3,70,981.0,381.0,1
Dataset_Clutch/Clip3,71,990.0,375.0,1
Dataset_Clutch/Clip3,72,999.0,369.0,1
Dataset_Clutch/Clip3,73,1008.0,363.0,1
Dataset_Clutch/Clip3,74,1017.0,357.0,1
Dataset_Clutch/Clip3,75,1026.0,351.0,1
Dataset_Clutch/Clip3,76,1032.0,345.0,1
Dataset_Clutch/Clip3,77,1041.0,342.0,1
Dataset_Clutch/Clip3,78,1050.0,339.0,1
Dataset_Clutch/Clip3,79,1056.0,339.0,1
Dataset_Clutch/Clip3,80,1062.0,333.0,1
Dataset_Clutch/Clip3,81,1071.0,330.0,1
Dataset_Clutch/Clip3,82,1077.0,330.0,1
Dataset_Clutch/Clip3,83,1083.0,327.0,1
Dataset_Clutch/Clip3,84,1089.0,324.0,1
Dataset_Clutch/Clip3,85,1092.0,324.0,1
Dataset_Clutch/Clip3,86,1098.0,324.0,1
Dataset_Clutch/Clip3,87,1104.0,324.0,1
Dataset_Clutch/Clip3,88,1110.0,324.0,1
Dataset_Clutch/Clip3,89,1116.0,324.0,1
Dataset_Clutch/Clip3,90,1119.0,324.0,1
Dataset_Clutch/Clip3,91,1122.0,327.0,1
Dataset_Clutch/Clip3,92,1128.0,327.0,1
Dataset_Clutch/Clip3,93,1131.0,327.0,1
Dataset_Clutch/Clip3,94,1137.0,327.0,1
Dataset_Clutch/Clip3,95,1140.0,330.0,1
Dataset_Clutch/Clip3,96,1371.0,372.0,1
Dataset_Clutch/Clip3,97,1146.0,336.0,1
Dataset_Clutch/Clip3,98,1425.0,459.0,1
Dataset_Clutch/Clip3,99,1155.0,339.0,1
Dataset_Clutch/Clip3,100,,,0
Dataset_Clutch/Clip3,101,1425.0,459.0,1
Dataset_Clutch/Clip3,102,1155.0,324.0,1
Dataset_Clutch/Clip3,103,1146.0,324.0,1
Dataset_Clutch/Clip3,104,1140.0,321.0,1
Dataset_Clutch/Clip3,105,1131.0,321.0,1
Dataset_Clutch/Clip3,106,1125.0,321.0,1
Dataset_Clutch/Clip3,107,1116.0,321.0,1
Dataset_Clutch/Clip3,108,1110.0,321.0,1
Dataset_Clutch/Clip3,109,1101.0,324.0,1
Dataset_Clutch/Clip3,110,1095.0,324.0,1
Dataset_Clutch/Clip3,111,1086.0,324.0,1
Dataset_Clutch/Clip3,112,1080.0,327.0,1
Dataset_Clutch/Clip3,113,1071.0,330.0,1
Dataset_Clutch/Clip3,114,1065.0,330.0,1
Dataset_Clutch/Clip3,115,1056.0,333.0,1
Dataset_Clutch/Clip3,116,1050.0,336.0,1
Dataset_Clutch/Clip3,117,1041.0,339.0,1
Dataset_Clutch/Clip3,118,1035.0,342.0,1
Dataset_Clutch/Clip3,119,1029.0,348.0,1
Dataset_Clutch/Clip3,120,1017.0,351.0,1
Dataset_Clutch/Clip3,121,1011.0,354.0,1
Dataset_Clutch/Clip3,122,1005.0,360.0,1
Dataset_Clutch/Clip3,123,996.0,366.0,1
Dataset_Clutch/Clip3,124,990.0,372.0,1
Dataset_Clutch/Clip3,125,981.0,378.0,1
Dataset_Clutch/Clip3,126,972.0,381.0,1
Dataset_Clutch/Clip3,127,966.0,387.0,1
Dataset_Clutch/Clip3,128,957.0,393.0,1
Dataset_Clutch/Clip3,129,951.0,399.0,1
Dataset_Clutch/Clip3,130,945.0,405.0,1
Dataset_Clutch/Clip3,131,936.0,414.0,1
Dataset_Clutch/Clip3,132,927.0,423.0,1
Dataset_Clutch/Clip3,133,921.0,432.0,1
Dataset_Clutch/Clip3,134,915.0,441.0,1
Dataset_Clutch/Clip3,135,906.0,453.0,1
Dataset_Clutch/Clip3,136,900.0,459.0,1
Dataset_Clutch/Clip3,137,891.0,471.0,1
Dataset_Clutch/Clip3,138,885.0,480.0,1
Dataset_Clutch/Clip3,139,876.0,492.0,1
Dataset_Clutch/Clip3,140,867.0,504.0,1
Dataset_Clutch/Clip3,141,858.0,519.0,1
Dataset_Clutch/Clip3,142,852.0,528.0,1
Dataset_Clutch/Clip3,143,843.0,540.0,1
Dataset_Clutch/Clip3,144,834.0,552.0,1
Dataset_Clutch/Clip3,145,828.0,567.0,1
Dataset_Clutch/Clip3,146,819.0,582.0,1
Dataset_Clutch/Clip3,147,813.0,594.0,1
Dataset_Clutch/Clip3,148,804.0,609.0,1
Dataset_Clutch/Clip3,149,798.0,624.0,1
Dataset_Clutch/Clip3,150,789.0,642.0,1
Dataset_Clutch/Clip3,151,780.0,657.0,1
Dataset_Clutch/Clip3,152,771.0,675.0,1
Dataset_Clutch/Clip3,153,765.0,690.0,1
Dataset_Clutch/Clip3,154,756.0,711.0,1
Dataset_Clutch/Clip3,155,750.0,723.0,1
Dataset_Clutch/Clip3,156,744.0,720.0,1
Dataset_Clutch/Clip3,157,741.0,717.0,1
Dataset_Clutch/Clip3,158,738.0,714.0,1
Dataset_Clutch/Clip3,159,732.0,714.0,1
Dataset_Clutch/Clip3,160,729.0,711.0,1
Dataset_Clutch/Clip3,161,723.0,711.0,1
Dataset_Clutch/Clip3,162,717.0,711.0,1
Dataset_Clutch/Clip3,163,711.0,711.0,1
Dataset_Clutch/Clip3,164,708.0,711.0,1
Dataset_Clutch/Clip3,165,702.0,711.0,1
Dataset_Clutch/Clip3,166,699.0,711.0,1
Dataset_Clutch/Clip3,167,693.0,714.0,1
Dataset_Clutch/Clip3,168,687.0,714.0,1
Dataset_Clutch/Clip3,169,684.0,717.0,1
Dataset_Clutch/Clip3,170,681.0,717.0,1
Dataset_Clutch/Clip3,171,1404.0,462.0,1
Dataset_Clutch/Clip3,172,693.0,663.0,1
Dataset_Clutch/Clip3,173,699.0,639.0,1
Dataset_Clutch/Clip3,174,705.0,615.0,1
Dataset_Clutch/Clip3,175,711.0,594.0,1
Dataset_Clutch/Clip3,176,717.0,564.0,1
Dataset_Clutch/Clip3,177,720.0,546.0,1
Dataset_Clutch/Clip3,178,729.0,525.0,1
Dataset_Clutch/Clip3,179,732.0,510.0,1
Dataset_Clutch/Clip3,180,732.0,498.0,1
Dataset_Clutch/Clip3,181,735.0,480.0,1
Dataset_Clutch/Clip3,182,741.0,465.0,1
Dataset_Clutch/Clip3,183,747.0,450.0,1
