clip,frame,ball_real_x,ball_real_y,is_bounce
game8/Clip3,148,,,0
game8/Clip3,149,,,0
game8/Clip3,150,5.333528685503904,23.78875677834952,0
game8/Clip3,151,5.055850789277701,23.330029539966496,0
game8/Clip3,152,4.817365863603312,22.214170386010903,0
game8/Clip3,153,4.6284125350569445,20.930431610750063,0
game8/Clip3,154,4.406051300997377,19.70343028726297,0
game8/Clip3,155,4.19262675036704,18.33851791223486,0
game8/Clip3,156,4.029325550352656,17.040157430569618,0
game8/Clip3,157,3.8738135328920675,15.803726480416914,0
game8/Clip3,158,3.6545466662832156,13.975521703216792,0
game8/Clip3,159,3.48494305618436,12.424297803506187,0
game8/Clip3,160,3.3278607674574254,10.82776160622524,0
game8/Clip3,161,3.1810370167009525,9.335490042046855,0
game8/Clip3,162,3.0136447741678074,7.815132874674896,0
game8/Clip3,163,2.8919697021796216,6.2811854267855365,0
game8/Clip3,164,2.7787280072487968,4.853556857552609,0
game8/Clip3,165,2.6764824974110213,3.4225867167211406,0
game8/Clip3,166,2.5562738255572217,2.7463584409634536,2
game8/Clip3,167,2.4584640173661247,3.0359432947859153,0
game8/Clip3,168,2.3342906454724335,3.2324901368119066,0
game8/Clip3,169,2.242596771905005,3.332028226518341,0
game8/Clip3,170,2.1260463223595067,3.3341373759215913,0
game8/Clip3,171,2.009519925781952,3.3362460900515054,0
game8/Clip3,172,1.8983934246032688,3.2404161031422127,0
game8/Clip3,173,1.7878539083038623,3.1450923029003706,0
game8/Clip3,174,1.7125918678430592,2.953290504726828,0
game8/Clip3,175,1.586837160177786,2.669514860200833,0
game8/Clip3,176,1.497603188187073,2.296392606906371,1
game8/Clip3,177,1.6370165499484084,3.245168747134536,0
game8/Clip3,178,1.8135663589745854,4.243334212111616,0
game8/Clip3,179,2.112133945089808,6.179745902407748,0
game8/Clip3,180,2.3342865411311404,7.7026192157425495,0
game8/Clip3,181,2.5484944752400724,9.082466682098964,0
game8/Clip3,182,3.122004739905145,3.120718267217323,0
game8/Clip3,183,2.966197490255317,11.400264578230653,0
game8/Clip3,184,3.1908091050720255,12.729801784142346,0
game8/Clip3,185,3.393340328279589,13.977784148141021,0
game8/Clip3,186,3.608149135398166,15.124694210305584,0
game8/Clip3,187,3.7949348149800377,16.151758769917762,0
game8/Clip3,188,3.9895912874439188,17.222101874455102,0
game8/Clip3,189,4.2325007815266416,18.14875402082702,0
game8/Clip3,190,4.441421842885542,18.91432526980916,0
game8/Clip3,191,4.614767121660921,19.702680206389672,0
game8/Clip3,192,4.793300768585613,20.51463126091585,0
game8/Clip3,193,4.973617885638794,21.139624414866592,0
game8/Clip3,194,5.158089866442008,21.77901864976742,0
game8/Clip3,195,5.29802225163414,22.213509748094797,0
game8/Clip3,196,5.434640297439626,22.433213906510378,0
game8/Clip3,197,2.8918449539010913,2.0850244386309513,0
game8/Clip3,198,5.829811132101177,22.43274748689533,0
game8/Clip3,199,,,0
game8/Clip3,200,6.044643843873336,23.558310807367878,0
game8/Clip3,201,6.179052194395531,23.5582856988033,0
game8/Clip3,202,6.277563597328931,23.788772413581533,0
game8/Clip3,203,6.3675537757203795,23.78877390401086,0
game8/Clip3,204,6.50825209696352,22.877242923077052,0
game8/Clip3,205,6.60695096755228,23.102420103705384,0
game8/Clip3,206,6.695947073596977,23.102367700830808,0
game8/Clip3,207,6.4672275723986665,24.02113331380091,0
game8/Clip3,208,6.851872942378659,22.653400705756827,2
game8/Clip3,209,6.941302180334992,23.558143304354395,0
game8/Clip3,210,7.0335832792728965,24.491737765880394,0
game8/Clip3,211,7.128854866556947,25.455586563227623,0
game8/Clip3,212,7.214085472601638,26.199248249157012,0
game8/Clip3,213,7.301441014663892,26.961450616358626,0
game8/Clip3,214,7.328970444189725,27.480126768028924,1
game8/Clip3,215,7.158981769923068,26.961049848103457,0
game8/Clip3,216,6.991827510961538,26.450628090486415,0
game8/Clip3,217,,,0
game8/Clip3,218,4.147038985036272,-1.8890955230375386,0
game8/Clip3,219,6.295550907223105,24.25525313966531,0
game8/Clip3,220,6.081323825102996,23.329631044538555,0
game8/Clip3,221,5.866597240397698,22.21272827050481,0
game8/Clip3,222,5.653804965923192,20.927858955297978,0
game8/Clip3,223,5.366782022168712,19.69997762260128,0
game8/Clip3,224,5.169816025426678,18.333826501560658,0
game8/Clip3,225,4.9858886234171225,17.216334538740476,0
game8/Clip3,226,4.762731787161054,15.62533975725443,0
game8/Clip3,227,4.592249210509599,14.290505617661013,0
game8/Clip3,228,4.392654902616608,12.870950889733281,0
game8/Clip3,229,4.239782469822367,11.530782907096723,0
game8/Clip3,230,4.060391643092427,9.991619478670357,0
game8/Clip3,231,3.892845719167696,8.424712354837062,0
game8/Clip3,232,3.704604508348433,6.96398641940781,0
game8/Clip3,233,3.5608092715353523,5.488150910213315,0
game8/Clip3,234,3.473957661996081,5.055489132505255,2
game8/Clip3,235,3.3500968310993318,5.165171659865183,0
game8/Clip3,236,3.2297620353408156,5.059531154868307,0
game8/Clip3,237,3.112471806729653,4.847969555268306,0
game8/Clip3,238,3.02662954067153,4.638177933935265,0
game8/Clip3,239,2.9145492773567576,4.327419321105128,0
game8/Clip3,240,2.804241189751988,4.021574319726681,0
game8/Clip3,241,2.699033307846879,3.6205262438376633,0
game8/Clip3,242,2.603131992527525,3.0332878988892804,0
game8/Clip3,243,2.5101220272172267,2.4637543329455465,0
game8/Clip3,244,2.419874595839897,1.911136758709104,0
game8/Clip3,245,2.3128085572785837,1.1991664323760935,0
game8/Clip3,246,0.7249314966948758,3.7554986193591455,1
game8/Clip3,247,2.2559910854933256,3.039659706741465,0
game8/Clip3,248,2.2283104900560757,4.969155249958327,0
game8/Clip3,249,2.2127518035085614,6.752092648612333,0
game8/Clip3,250,2.1957427997033765,8.70122819456583,0
game8/Clip3,251,2.1757304390355423,10.01457507695359,0
game8/Clip3,252,2.1429744914107745,11.698554512338799,0
game8/Clip3,253,2.1258830816500396,13.0463435118558,0
game8/Clip3,254,2.1140050749593975,14.31126346315055,0
game8/Clip3,255,2.1014856592489464,15.644488735971558,0
game8/Clip3,256,2.114471522176875,16.338340151799834,0
game8/Clip3,257,2.121291575320934,17.232917031001545,0
game8/Clip3,258,2.094724898395844,17.971497650778357,0
game8/Clip3,259,2.1216894151759185,18.348460323360207,0
game8/Clip3,260,2.1082184369140773,18.731024683738482,0
game8/Clip3,261,2.13567012455783,19.118931323279185,0
game8/Clip3,262,2.128911883719805,19.315080084758346,0
game8/Clip3,263,2.1701800236837894,19.314917284853834,0
game8/Clip3,264,2.1701800236837894,19.314917284853834,2
game8/Clip3,265,2.1701800236837894,19.314917284853834,0
game8/Clip3,266,2.163522222472271,19.51249596842436,0
game8/Clip3,267,2.115529651403436,20.936736301185146,0
game8/Clip3,268,2.0649688835874596,22.43719112523662,0
game8/Clip3,269,2.0194270779493517,23.788701889757036,0
game8/Clip3,270,1.9798098493561143,24.964393326537202,0
game8/Clip3,271,1.8921128233747042,26.18785119773511,0
game8/Clip3,272,1.8571323015298449,27.20311333476318,0
game8/Clip3,273,1.8301273239716662,27.986896131020707,0
game8/Clip3,274,1.802434706373628,28.79063674550262,0
game8/Clip3,275,1.7740278454933314,29.615107301187795,0
game8/Clip3,276,1.7643953745372647,29.89467668814801,1
game8/Clip3,277,1.9702874988456374,29.616123454620098,0
game8/Clip3,278,2.2309677048091157,29.065170892657743,0
game8/Clip3,279,,,0
