clip,frame,ball_x,ball_y,visibility,is_bounce
game1/Clip1,198,1068.0,474.0,1,0
game1/Clip1,199,1090.0,490.0,1,0
game1/Clip1,200,1114.0,506.0,1,0
game1/Clip1,201,1140.0,526.0,1,0
game1/Clip1,202,1168.0,550.0,1,0
game1/Clip1,203,1194.0,572.0,1,0
game1/Clip1,204,1226.0,602.0,1,0
game1/Clip1,205,1258.0,634.0,1,0
game1/Clip1,206,674.0,20.0,1,0
game1/Clip2,0,,,0,0
game1/Clip2,1,,,0,0
game1/Clip2,2,726.0,448.0,1,0
game1/Clip2,3,726.0,438.0,1,0
game1/Clip2,4,726.0,424.0,1,0
game1/Clip2,5,726.0,408.0,1,0
game1/Clip2,6,726.0,390.0,1,0
game1/Clip2,7,724.0,370.0,1,0
game1/Clip2,8,724.0,354.0,1,0
game1/Clip2,9,724.0,340.0,1,0
game1/Clip2,10,722.0,326.0,1,0
game1/Clip2,11,722.0,312.0,1,0
game1/Clip2,12,722.0,300.0,1,0
game1/Clip2,13,720.0,290.0,1,0
game1/Clip2,14,718.0,282.0,1,0
game1/Clip2,15,718.0,272.0,1,0
game1/Clip2,16,716.0,266.0,1,0
game1/Clip2,17,716.0,262.0,1,0
game1/Clip2,18,714.0,258.0,1,0
game1/Clip2,19,714.0,254.0,1,0
game1/Clip2,20,712.0,254.0,1,0
game1/Clip2,21,710.0,254.0,1,0
game1/Clip2,22,710.0,256.0,1,0
game1/Clip2,23,710.0,260.0,1,0
game1/Clip2,24,708.0,262.0,1,0
game1/Clip2,25,708.0,268.0,1,0
game1/Clip2,26,706.0,274.0,1,0
game1/Clip2,27,706.0,282.0,1,0
game1/Clip2,28,706.0,290.0,1,0
game1/Clip2,29,718.0,326.0,1,1
game1/Clip2,30,690.0,274.0,1,0
game1/Clip2,31,680.0,260.0,1,0
game1/Clip2,32,672.0,248.0,1,0
game1/Clip2,33,662.0,238.0,1,0
game1/Clip2,34,656.0,232.0,1,0
game1/Clip2,35,650.0,228.0,1,0
game1/Clip2,36,666.0,436.0,1,0
game1/Clip2,37,638.0,222.0,1,0
game1/Clip2,38,632.0,222.0,1,2
game1/Clip2,39,630.0,206.0,1,0
game1/Clip2,40,626.0,188.0,1,0
game1/Clip2,41,542.0,108.0,1,0
game1/Clip2,42,548.0,108.0,1,0
game1/Clip2,43,614.0,140.0,1,0
game1/Clip2,44,612.0,130.0,1,0
game1/Clip2,45,612.0,122.0,1,1
game1/Clip2,46,616.0,116.0,1,0
game1/Clip2,47,564.0,160.0,1,0
game1/Clip2,48,606.0,128.0,1,0
game1/Clip2,49,610.0,132.0,1,0
game1/Clip2,50,612.0,140.0,1,0
game1/Clip2,51,648.0,100.0,1,0
game1/Clip2,52,656.0,98.0,1,0
game1/Clip2,53,660.0,96.0,1,0
game1/Clip2,54,666.0,96.0,1,0
game1/Clip2,55,672.0,96.0,1,0
game1/Clip2,56,678.0,98.0,1,0
game1/Clip2,57,682.0,100.0,1,0
game1/Clip2,58,690.0,102.0,1,0
game1/Clip2,59,698.0,106.0,1,0
game1/Clip2,60,704.0,112.0,1,0
game1/Clip2,61,710.0,118.0,1,0
game1/Clip2,62,718.0,122.0,1,0
game1/Clip2,63,724.0,128.0,1,0
game1/Clip2,64,730.0,136.0,1,0
game1/Clip2,65,738.0,146.0,1,0
game1/Clip2,66,744.0,156.0,1,0
game1/Clip2,67,752.0,166.0,1,0
game1/Clip2,68,760.0,180.0,1,0
game1/Clip2,69,766.0,192.0,1,0
game1/Clip2,70,774.0,206.0,1,0
game1/Clip2,71,782.0,220.0,1,0
game1/Clip2,72,788.0,236.0,1,0
game1/Clip2,73,796.0,254.0,1,0
game1/Clip2,74,804.0,274.0,1,0
game1/Clip2,75,812.0,294.0,1,0
game1/Clip2,76,818.0,314.0,1,0
game1/Clip2,77,826.0,336.0,1,0
game1/Clip2,78,834.0,360.0,1,0
game1/Clip2,79,842.0,384.0,1,0
game1/Clip2,80,850.0,390.0,1,2
game1/Clip2,81,854.0,382.0,1,0
game1/Clip2,82,858.0,374.0,1,0
game1/Clip2,83,862.0,368.0,1,0
game1/Clip2,84,868.0,362.0,1,0
game1/Clip2,85,872.0,356.0,1,0
game1/Clip2,86,880.0,350.0,1,0
game1/Clip2,87,884.0,350.0,1,0
game1/Clip2,88,,,0,0
game1/Clip2,89,896.0,348.0,1,0
game1/Clip2,90,900.0,350.0,1,0
game1/Clip2,91,906.0,354.0,1,0
game1/Clip2,92,910.0,356.0,1,1
game1/Clip2,93,892.0,326.0,1,1
game1/Clip2,94,876.0,302.0,1,0
game1/Clip2,95,862.0,282.0,1,0
game1/Clip2,96,588.0,108.0,1,0
game1/Clip2,97,838.0,254.0,1,0
game1/Clip2,98,834.0,246.0,1,0
game1/Clip2,99,824.0,236.0,1,0
game1/Clip2,100,818.0,230.0,1,0
game1/Clip2,101,812.0,226.0,1,0
game1/Clip2,102,806.0,224.0,1,0
game1/Clip2,103,800.0,222.0,1,0
game1/Clip2,104,796.0,222.0,1,2
game1/Clip2,105,794.0,206.0,1,0
game1/Clip2,106,792.0,192.0,1,0
game1/Clip2,107,788.0,180.0,1,0
game1/Clip2,108,786.0,168.0,1,0
game1/Clip2,109,784.0,158.0,1,0
game1/Clip2,110,782.0,150.0,1,0
game1/Clip2,111,780.0,142.0,1,0
game1/Clip2,112,778.0,138.0,1,0
game1/Clip2,113,776.0,132.0,1,0
game1/Clip2,114,774.0,130.0,1,0
game1/Clip2,115,772.0,128.0,1,0
game1/Clip2,116,770.0,126.0,1,0
game1/Clip2,117,770.0,126.0,1,0
game1/Clip2,118,768.0,126.0,1,0
game1/Clip2,119,766.0,128.0,1,0
game1/Clip2,120,766.0,128.0,1,0
game1/Clip2,121,764.0,132.0,1,0
game1/Clip2,122,762.0,134.0,1,2
game1/Clip2,123,762.0,128.0,1,0
game1/Clip2,124,684.0,340.0,1,0
game1/Clip2,125,758.0,112.0,1,0
game1/Clip2,126,676.0,336.0,1,0
game1/Clip2,127,756.0,98.0,1,0
game1/Clip2,128,756.0,96.0,1,0
game1/Clip2,129,754.0,92.0,1,0
game1/Clip3,0,,,0,0
game1/Clip3,1,,,0,0
game1/Clip3,2,596.0,444.0,1,0
game1/Clip3,3,598.0,430.0,1,0
game1/Clip3,4,598.0,414.0,1,0
game1/Clip3,5,598.0,396.0,1,0
game1/Clip3,6,598.0,378.0,1,0
game1/Clip3,7,598.0,362.0,1,0
game1/Clip3,8,596.0,346.0,1,0
game1/Clip3,9,596.0,332.0,1,0
game1/Clip3,10,594.0,320.0,1,0
game1/Clip3,11,594.0,308.0,1,0
game1/Clip3,12,592.0,298.0,1,0
game1/Clip3,13,592.0,288.0,1,0
game1/Clip3,14,590.0,280.0,1,0
game1/Clip3,15,590.0,274.0,1,0
game1/Clip3,16,590.0,268.0,1,0
game1/Clip3,17,588.0,264.0,1,0
game1/Clip3,18,588.0,262.0,1,0
game1/Clip3,19,588.0,260.0,1,0
game1/Clip3,20,586.0,262.0,1,0
game1/Clip3,21,586.0,264.0,1,0
game1/Clip3,22,584.0,266.0,1,0
game1/Clip3,23,584.0,268.0,1,0
game1/Clip3,24,584.0,274.0,1,0
game1/Clip3,25,584.0,280.0,1,0
game1/Clip3,26,582.0,286.0,1,0
game1/Clip3,27,582.0,296.0,1,0
game1/Clip3,28,602.0,292.0,1,1
game1/Clip3,29,658.0,270.0,1,0
game1/Clip3,30,688.0,258.0,1,0
game1/Clip3,31,718.0,248.0,1,0
game1/Clip3,32,746.0,240.0,1,0
game1/Clip3,33,766.0,236.0,1,0
game1/Clip3,34,784.0,232.0,1,0
game1/Clip3,35,800.0,230.0,1,0
game1/Clip3,36,814.0,230.0,1,0
game1/Clip3,37,824.0,224.0,1,2
game1/Clip3,38,836.0,196.0,1,0
game1/Clip3,39,842.0,180.0,1,0
game1/Clip3,40,850.0,162.0,1,0
game1/Clip3,41,856.0,146.0,1,0
game1/Clip3,42,862.0,134.0,1,0
game1/Clip3,43,866.0,124.0,1,0
game1/Clip3,44,872.0,116.0,1,0
game1/Clip3,45,876.0,108.0,1,0
game1/Clip3,46,880.0,100.0,1,0
game1/Clip3,47,884.0,96.0,1,0
game1/Clip3,48,886.0,92.0,1,0
game1/Clip3,49,822.0,156.0,1,0
game1/Clip3,50,836.0,160.0,1,0
game1/Clip3,51,894.0,88.0,1,0
game1/Clip3,52,896.0,90.0,1,0
game1/Clip3,53,788.0,150.0,1,0
game1/Clip3,54,900.0,90.0,1,0
game1/Clip3,55,906.0,92.0,1,0
game1/Clip3,56,912.0,92.0,1,0
game1/Clip3,57,922.0,98.0,1,0
game1/Clip3,58,926.0,102.0,1,0
game1/Clip3,59,,,0,0
game1/Clip3,60,,,0,0
game1/Clip3,61,,,0,0
game1/Clip3,62,,,0,0
game1/Clip4,0,,,0,0
game1/Clip4,1,,,0,0
game1/Clip4,2,598.0,370.0,1,0
game1/Clip4,3,598.0,354.0,1,0
game1/Clip4,4,596.0,340.0,1,0
game1/Clip4,5,596.0,326.0,1,0
game1/Clip4,6,594.0,314.0,1,0
game1/Clip4,7,594.0,304.0,1,0
game1/Clip4,8,592.0,294.0,1,0
game1/Clip4,9,592.0,286.0,1,0
game1/Clip4,10,592.0,278.0,1,0
game1/Clip4,11,590.0,272.0,1,0
game1/Clip4,12,590.0,268.0,1,0
game1/Clip4,13,590.0,264.0,1,0
game1/Clip4,14,588.0,262.0,1,0
game1/Clip4,15,588.0,262.0,1,0
game1/Clip4,16,586.0,264.0,1,0
game1/Clip4,17,588.0,266.0,1,0
game1/Clip4,18,586.0,270.0,1,0
game1/Clip4,19,586.0,274.0,1,0
game1/Clip4,20,586.0,278.0,1,0
game1/Clip4,21,586.0,286.0,1,0
game1/Clip4,22,586.0,294.0,1,0
game1/Clip4,23,584.0,300.0,1,1
game1/Clip4,24,624.0,280.0,1,0
game1/Clip4,25,656.0,264.0,1,0
game1/Clip4,26,682.0,252.0,1,0
game1/Clip4,27,702.0,242.0,1,0
game1/Clip4,28,718.0,236.0,1,0
game1/Clip4,29,732.0,230.0,1,0
game1/Clip4,30,744.0,228.0,1,0
game1/Clip4,31,754.0,224.0,1,0
game1/Clip4,32,762.0,222.0,1,2
game1/Clip4,33,770.0,212.0,1,0
game1/Clip4,34,776.0,192.0,1,0
game1/Clip4,35,780.0,176.0,1,0
game1/Clip4,36,,,0,0
game1/Clip4,37,752.0,160.0,1,0
game1/Clip4,38,792.0,130.0,1,0
game1/Clip4,39,794.0,126.0,1,1
game1/Clip4,40,788.0,126.0,1,1
game1/Clip4,41,784.0,126.0,1,0
game1/Clip4,42,,,0,0
game1/Clip4,43,,,0,0
game1/Clip4,44,744.0,132.0,1,0
game1/Clip4,45,740.0,132.0,1,0
game1/Clip4,46,742.0,140.0,1,0
game1/Clip4,47,736.0,144.0,1,0
game1/Clip4,48,730.0,148.0,1,0
game1/Clip4,49,722.0,154.0,1,0
game1/Clip4,50,716.0,160.0,1,0
game1/Clip4,51,708.0,166.0,1,0
game1/Clip4,52,700.0,174.0,1,0
game1/Clip4,53,694.0,184.0,1,0
game1/Clip4,54,686.0,192.0,1,0
game1/Clip4,55,678.0,202.0,1,0
game1/Clip4,56,670.0,212.0,1,0
game1/Clip4,57,662.0,224.0,1,0
game1/Clip4,58,654.0,234.0,1,0
game1/Clip4,59,542.0,424.0,1,0
game1/Clip4,60,636.0,262.0,1,0
game1/Clip4,61,630.0,276.0,1,0
game1/Clip4,62,620.0,294.0,1,0
game1/Clip4,63,612.0,312.0,1,0
game1/Clip4,64,604.0,330.0,1,0
game1/Clip4,65,594.0,350.0,1,0
game1/Clip4,66,586.0,370.0,1,0
game1/Clip4,67,576.0,392.0,1,0
game1/Clip4,68,566.0,416.0,1,0
game1/Clip4,69,558.0,430.0,1,2
game1/Clip4,70,552.0,428.0,1,0
game1/Clip4,71,546.0,428.0,1,0
game1/Clip4,72,540.0,430.0,1,0
game1/Clip4,73,532.0,432.0,1,0
game1/Clip4,74,526.0,436.0,1,0
game1/Clip4,75,520.0,440.0,1,0
game1/Clip4,76,514.0,446.0,1,0
game1/Clip4,77,506.0,452.0,1,0
game1/Clip4,78,500.0,462.0,1,0
game1/Clip4,79,448.0,436.0,1,1
game1/Clip4,80,498.0,392.0,1,0
game1/Clip4,81,500.0,350.0,1,0
game1/Clip4,82,392.0,408.0,1,0
game1/Clip4,83,502.0,286.0,1,0
game1/Clip4,84,502.0,264.0,1,0
game1/Clip4,85,502.0,240.0,1,0
game1/Clip4,86,502.0,226.0,1,0
game1/Clip4,87,502.0,212.0,1,0
game1/Clip4,88,502.0,202.0,1,0
game1/Clip4,89,502.0,188.0,1,0
game1/Clip4,90,500.0,184.0,1,0
game1/Clip4,91,366.0,456.0,1,0
game1/Clip4,92,498.0,178.0,1,0
game1/Clip4,93,498.0,178.0,1,0
game1/Clip4,94,498.0,180.0,1,0
game1/Clip4,95,496.0,182.0,1,0
game1/Clip4,96,494.0,184.0,1,2
game1/Clip4,97,494.0,174.0,1,0
game1/Clip4,98,494.0,158.0,1,0
game1/Clip4,99,492.0,148.0,1,0
game1/Clip4,100,492.0,138.0,1,0
game1/Clip4,101,492.0,130.0,1,0
game1/Clip4,102,490.0,126.0,1,0
game1/Clip4,103,488.0,118.0,1,0
game1/Clip4,104,490.0,110.0,1,0
game1/Clip4,105,490.0,104.0,1,0
game1/Clip4,106,490.0,102.0,1,0
game1/Clip4,107,490.0,98.0,1,0
game1/Clip5,0,,,0,0
game1/Clip5,1,,,0,0
game1/Clip5,2,600.0,358.0,1,0
game1/Clip5,3,598.0,342.0,1,0
game1/Clip5,4,596.0,328.0,1,0
game1/Clip5,5,594.0,316.0,1,0
game1/Clip5,6,592.0,306.0,1,0
game1/Clip5,7,588.0,294.0,1,0
game1/Clip5,8,586.0,286.0,1,0
game1/Clip5,9,584.0,278.0,1,0
game1/Clip5,10,582.0,272.0,1,0
game1/Clip5,11,580.0,268.0,1,0
game1/Clip5,12,578.0,264.0,1,0
game1/Clip5,13,574.0,262.0,1,0
game1/Clip5,14,572.0,262.0,1,0
game1/Clip5,15,570.0,262.0,1,0
game1/Clip5,16,568.0,264.0,1,0
game1/Clip5,17,566.0,268.0,1,0
game1/Clip5,18,564.0,272.0,1,0
game1/Clip5,19,564.0,276.0,1,0
game1/Clip5,20,562.0,284.0,1,0
game1/Clip5,21,560.0,292.0,1,0
game1/Clip5,22,558.0,300.0,1,1
game1/Clip5,23,574.0,288.0,1,0
game1/Clip5,24,596.0,270.0,1,0
game1/Clip5,25,612.0,260.0,1,0
game1/Clip5,26,626.0,252.0,1,0
game1/Clip5,27,636.0,244.0,1,0
game1/Clip5,28,,,0,0
game1/Clip5,29,650.0,238.0,1,0
game1/Clip5,30,656.0,236.0,1,0
game1/Clip5,31,660.0,236.0,1,2
game1/Clip5,32,662.0,224.0,1,0
game1/Clip5,33,664.0,202.0,1,0
game1/Clip5,34,666.0,184.0,1,0
game1/Clip5,35,666.0,166.0,1,0
game1/Clip5,36,710.0,114.0,1,0
game1/Clip5,37,704.0,116.0,1,0
game1/Clip5,38,668.0,132.0,1,0
game1/Clip5,39,668.0,124.0,1,1
game1/Clip5,40,688.0,112.0,1,1
game1/Clip5,41,684.0,106.0,1,0
game1/Clip5,42,844.0,100.0,1,0
game1/Clip5,43,688.0,78.0,1,0
game1/Clip5,44,676.0,102.0,1,0
game1/Clip5,45,672.0,102.0,1,0
game1/Clip5,46,668.0,102.0,1,0
game1/Clip5,47,662.0,104.0,1,0
game1/Clip5,48,658.0,108.0,1,0
game1/Clip5,49,828.0,120.0,1,0
game1/Clip5,50,824.0,122.0,1,0
game1/Clip5,51,604.0,374.0,1,0
game1/Clip5,52,672.0,178.0,1,0
game1/Clip5,53,672.0,190.0,1,0
game1/Clip5,54,672.0,204.0,1,0
game1/Clip5,55,672.0,218.0,1,0
game1/Clip5,56,672.0,254.0,1,0
game1/Clip5,57,672.0,274.0,1,0
game1/Clip5,58,672.0,296.0,1,0
game1/Clip5,59,676.0,302.0,1,1
game1/Clip5,60,682.0,284.0,1,0
game1/Clip5,61,690.0,268.0,1,0
game1/Clip5,62,696.0,254.0,1,0
game1/Clip5,63,704.0,242.0,1,0
game1/Clip5,64,708.0,234.0,1,0
game1/Clip5,65,714.0,226.0,1,0
game1/Clip5,66,718.0,220.0,1,0
game1/Clip5,67,724.0,214.0,1,0
game1/Clip5,68,728.0,212.0,1,0
game1/Clip5,69,732.0,208.0,1,0
game1/Clip5,70,736.0,206.0,1,0
game1/Clip5,71,738.0,206.0,1,0
game1/Clip5,72,742.0,206.0,1,0
game1/Clip5,73,744.0,204.0,1,2
game1/Clip5,74,746.0,192.0,1,0
game1/Clip5,75,750.0,182.0,1,0
game1/Clip5,76,752.0,174.0,1,0
game1/Clip5,77,754.0,164.0,1,0
game1/Clip5,78,756.0,158.0,1,0
game1/Clip5,79,758.0,152.0,1,0
game1/Clip5,80,760.0,148.0,1,0
game1/Clip5,81,764.0,144.0,1,0
game1/Clip5,82,764.0,140.0,1,1
game1/Clip5,83,760.0,136.0,1,1
game1/Clip5,84,758.0,136.0,1,0
game1/Clip5,85,,,0,0
game1/Clip5,86,,,0,0
game1/Clip5,87,,,0,0
game1/Clip5,88,650.0,332.0,1,0
game1/Clip5,89,646.0,344.0,1,0
game1/Clip5,90,,,0,0
game1/Clip5,91,,,0,0
game1/Clip5,92,786.0,120.0,1,0
game1/Clip5,93,656.0,328.0,1,0
game1/Clip5,94,670.0,258.0,1,0
game1/Clip5,95,674.0,250.0,1,0
game1/Clip5,96,678.0,242.0,1,0
game1/Clip5,97,690.0,174.0,1,0
game1/Clip5,98,684.0,184.0,1,0
game1/Clip5,99,678.0,196.0,1,0
game1/Clip5,100,670.0,208.0,1,0
game1/Clip5,101,664.0,212.0,1,1
game1/Clip5,102,660.0,214.0,1,0
game1/Clip5,103,684.0,252.0,1,0
game1/Clip5,104,688.0,260.0,1,0
game1/Clip5,105,692.0,268.0,1,0
game1/Clip5,106,696.0,274.0,1,0
game1/Clip5,107,636.0,238.0,1,0
game1/Clip5,108,634.0,244.0,1,2
game1/Clip5,109,630.0,234.0,1,0
game1/Clip5,110,630.0,220.0,1,0
game1/Clip5,111,628.0,206.0,1,0
game1/Clip5,112,626.0,196.0,1,0
game1/Clip5,113,624.0,186.0,1,0
game1/Clip5,114,622.0,176.0,1,0
game1/Clip5,115,620.0,166.0,1,0
game1/Clip5,116,618.0,162.0,1,0
game1/Clip5,117,618.0,158.0,1,0
game1/Clip5,118,716.0,246.0,1,0
game1/Clip5,119,642.0,116.0,1,0
game1/Clip5,120,612.0,140.0,1,0
game1/Clip5,121,610.0,138.0,1,0
game1/Clip5,122,608.0,138.0,1,0
game1/Clip5,123,606.0,136.0,1,0
game1/Clip5,124,606.0,136.0,1,0
game1/Clip5,125,684.0,316.0,1,0
game1/Clip5,126,678.0,316.0,1,0
game1/Clip5,127,670.0,312.0,1,0
game1/Clip5,128,660.0,312.0,1,0
game1/Clip5,129,614.0,138.0,1,1
game1/Clip5,130,636.0,318.0,1,1
game1/Clip5,131,600.0,160.0,1,0
